statecode,countycode,state,county,year,laborforce,employed,unemployed,rate
72,67,PR,Hormigueros ,2002,6445,5701,744,11.5
72,69,PR,Humacao ,2002,20431,17442,2989,14.6
72,71,PR,Isabela ,2002,14683,12433,2250,15.3
72,73,PR,Jayuya ,2002,4635,4024,611,13.2
72,75,PR,Juana Diaz ,2002,15200,13060,2140,14.1
72,77,PR,Juncos ,2002,12266,10652,1614,13.2
72,79,PR,Lajas ,2002,8178,6996,1182,14.5
72,81,PR,Lares ,2002,10875,9221,1654,15.2
72,83,PR,Las Marias ,2002,3782,3215,567,15
72,85,PR,Las Piedras ,2002,11899,10228,1671,14
72,87,PR,Loiza ,2002,8644,7420,1224,14.2
72,89,PR,Luquillo ,2002,6926,5632,1294,18.7
72,91,PR,Manati ,2002,14244,12040,2204,15.5
72,93,PR,Maricao ,2002,2077,1776,301,14.5
72,95,PR,Maunabo ,2002,3687,2971,716,19.4
72,97,PR,Mayaguez ,2002,32089,27140,4949,15.4
72,99,PR,Moca ,2002,13906,11753,2153,15.5
72,101,PR,Morovis ,2002,8772,7440,1332,15.2
72,103,PR,Naguabo ,2002,7494,6240,1254,16.7
72,105,PR,Naranjito ,2002,8508,7531,977,11.5
72,107,PR,Orocovis ,2002,5391,4493,898,16.7
72,109,PR,Patillas ,2002,5683,4683,1000,17.6
72,111,PR,Penuelas ,2002,8115,6759,1356,16.7
72,113,PR,Ponce ,2002,59299,51749,7550,12.7
72,115,PR,Quebradillas ,2002,8808,7179,1629,18.5
72,117,PR,Rincon ,2002,5073,4319,754,14.9
72,119,PR,Rio Grande ,2002,17392,15117,2275,13.1
72,121,PR,Sabana Grande ,2002,8589,7322,1267,14.8
72,123,PR,Salinas ,2002,8924,7365,1559,17.5
72,125,PR,San German ,2002,12309,10501,1808,14.7
72,127,PR,San Juan ,2002,173005,158038,14967,8.7
72,129,PR,San Lorenzo ,2002,13636,11981,1655,12.1
72,131,PR,San Sebastian ,2002,14740,12137,2603,17.7
72,133,PR,Santa Isabel ,2002,8313,7188,1125,13.5
72,135,PR,Toa Alta ,2002,25633,23467,2166,8.5
72,137,PR,Toa Baja ,2002,35388,32132,3256,9.2
72,139,PR,Trujillo Alto ,2002,32320,29716,2604,8.1
72,141,PR,Utuado ,2002,9713,8152,1561,16.1
72,143,PR,Vega Alta ,2002,12075,10711,1364,11.3
72,145,PR,Vega Baja ,2002,20219,17614,2605,12.9
72,147,PR,Vieques ,2002,2625,2159,466,17.8
72,149,PR,Villalba ,2002,8100,6820,1280,15.8
72,151,PR,Yabucoa ,2002,11187,8961,2226,19.9
72,153,PR,Yauco ,2002,15116,13006,2110,14
1,1,AL,Autauga,2001,21955,21055,900,4.1
1,3,AL,Baldwin,2001,69161,66195,2966,4.3
1,5,AL,Barbour,2001,11250,10412,838,7.4
1,7,AL,Bibb,2001,9081,8468,613,6.8
1,9,AL,Blount,2001,25305,24393,912,3.6
1,11,AL,Bullock,2001,3912,3524,388,9.9
1,13,AL,Butler,2001,9003,8328,675,7.5
1,15,AL,Calhoun,2001,51578,48744,2834,5.5
1,17,AL,Chambers,2001,17424,16481,943,5.4
1,19,AL,Cherokee,2001,11339,10824,515,4.5
1,21,AL,Chilton,2001,19464,18533,931,4.8
1,23,AL,Choctaw,2001,5869,5452,417,7.1
1,25,AL,Clarke,2001,11019,9945,1074,9.7
1,27,AL,Clay,2001,6366,5981,385,6
1,29,AL,Cleburne,2001,6921,6559,362,5.2
1,31,AL,Coffee,2001,19276,18084,1192,6.2
1,33,AL,Colbert,2001,25609,23856,1753,6.8
1,35,AL,Conecuh,2001,5274,4890,384,7.3
1,37,AL,Coosa,2001,5300,4942,358,6.8
1,39,AL,Covington,2001,16846,15782,1064,6.3
1,41,AL,Crenshaw,2001,6000,5641,359,6
1,43,AL,Cullman,2001,37982,36230,1752,4.6
1,45,AL,Dale,2001,20127,19012,1115,5.5
1,47,AL,Dallas,2001,17483,15881,1602,9.2
1,49,AL,DeKalb,2001,32237,30689,1548,4.8
1,51,AL,Elmore,2001,31470,30138,1332,4.2
1,53,AL,Escambia,2001,15537,14585,952,6.1
1,55,AL,Etowah,2001,46764,43689,3075,6.6
1,57,AL,Fayette,2001,8145,7632,513,6.3
1,59,AL,Franklin,2001,13965,12902,1063,7.6
1,61,AL,Geneva,2001,12047,11276,771,6.4
1,63,AL,Greene,2001,3494,3245,249,7.1
1,65,AL,Hale,2001,7019,6513,506,7.2
1,67,AL,Henry,2001,7542,7137,405,5.4
1,69,AL,Houston,2001,44752,42833,1919,4.3
1,71,AL,Jackson,2001,27016,25256,1760,6.5
1,73,AL,Jefferson,2001,325883,311802,14081,4.3
1,75,AL,Lamar,2001,7220,6640,580,8
1,77,AL,Lauderdale,2001,42826,40026,2800,6.5
1,79,AL,Lawrence,2001,16521,15540,981,5.9
1,81,AL,Lee,2001,58218,55832,2386,4.1
1,83,AL,Limestone,2001,33256,31809,1447,4.4
1,85,AL,Lowndes,2001,5011,4650,361,7.2
1,87,AL,Macon,2001,8905,8389,516,5.8
1,89,AL,Madison,2001,149678,143919,5759,3.8
1,91,AL,Marengo,2001,8894,8365,529,5.9
1,93,AL,Marion,2001,12911,11793,1118,8.7
1,95,AL,Marshall,2001,39900,37697,2203,5.5
1,97,AL,Mobile,2001,183762,173439,10323,5.6
1,99,AL,Monroe,2001,9894,9180,714,7.2
1,101,AL,Montgomery,2001,104949,100201,4748,4.5
1,103,AL,Morgan,2001,56248,53372,2876,5.1
1,105,AL,Perry,2001,3873,3448,425,11
1,107,AL,Pickens,2001,8440,7732,708,8.4
1,109,AL,Pike,2001,13524,12806,718,5.3
1,111,AL,Randolph,2001,9927,9306,621,6.3
1,113,AL,Russell,2001,21461,20278,1183,5.5
1,115,AL,St. Clair,2001,31672,30347,1325,4.2
1,117,AL,Shelby,2001,84095,81644,2451,2.9
1,119,AL,Sumter,2001,5121,4690,431,8.4
1,121,AL,Talladega,2001,35832,33489,2343,6.5
1,123,AL,Tallapoosa,2001,19257,18117,1140,5.9
1,125,AL,Tuscaloosa,2001,81357,77953,3404,4.2
1,127,AL,Walker,2001,31227,29358,1869,6
1,129,AL,Washington,2001,7440,6776,664,8.9
1,131,AL,Wilcox,2001,3835,3448,387,10.1
1,133,AL,Winston,2001,10737,9732,1005,9.4
2,13,AK,Aleutians East,2001,1011,926,85,8.4
2,16,AK,Aleutians West,2001,2636,2478,158,6
2,20,AK,Anchorage,2001,141933,134782,7151,5
2,50,AK,Bethel,2001,6321,5688,633,10
2,60,AK,Bristol Bay,2001,947,895,52,5.5
2,68,AK,Denali,2001,1450,1355,95,6.6
2,70,AK,Dillingham,2001,1914,1757,157,8.2
2,90,AK,Fairbanks North Star,2001,41423,38910,2513,6.1
2,100,AK,Haines,2001,1250,1125,125,10
2,110,AK,Juneau,2001,17986,17130,856,4.8
2,122,AK,Kenai Peninsula,2001,24340,22322,2018,8.3
2,130,AK,Ketchikan Gateway,2001,8136,7585,551,6.8
2,150,AK,Kodiak Island,2001,6446,5869,577,9
2,158,AK,Kusilvak,2001,2346,1978,368,15.7
2,164,AK,Lake and Peninsula,2001,965,904,61,6.3
2,170,AK,Matanuska-Susitna,2001,29867,27719,2148,7.2
2,180,AK,Nome,2001,3693,3329,364,9.9
2,185,AK,North Slope,2001,3712,3430,282,7.6
2,188,AK,Northwest Arctic,2001,3025,2722,303,10
2,201,AK,Prince of Wales-Outer Ketchikan,2001,2362,1998,364,15.4
2,220,AK,Sitka,2001,4472,4257,215,4.8
2,232,AK,Skagway-Hoonah-Angoon,2001,1842,1624,218,11.8
2,240,AK,Southeast Fairbanks,2001,2128,1849,279,13.1
2,261,AK,Valdez-Cordova,2001,5080,4635,445,8.8
2,280,AK,Wrangell-Petersburg,2001,3039,2725,314,10.3
2,282,AK,Yakutat,2001,329,300,29,8.8
2,290,AK,Yukon-Koyukuk,2001,2743,2439,304,11.1
4,1,AZ,Apache,2001,19191,17362,1829,9.5
4,3,AZ,Cochise,2001,50293,47830,2463,4.9
4,5,AZ,Coconino,2001,63573,60563,3010,4.7
4,7,AZ,Gila,2001,20408,19215,1193,5.8
4,9,AZ,Graham,2001,11910,11157,753,6.3
4,11,AZ,Greenlee,2001,3821,3545,276,7.2
4,12,AZ,La Paz,2001,7026,6554,472,6.7
4,13,AZ,Maricopa,2001,1655742,1586141,69601,4.2
4,15,AZ,Mohave,2001,72820,69294,3526,4.8
4,17,AZ,Navajo,2001,35144,32444,2700,7.7
4,19,AZ,Pima,2001,414956,396750,18206,4.4
4,21,AZ,Pinal,2001,71918,68013,3905,5.4
4,23,AZ,Santa Cruz,2001,15022,13693,1329,8.8
4,25,AZ,Yavapai,2001,78099,74599,3500,4.5
4,27,AZ,Yuma,2001,65360,54338,11022,16.9
5,1,AR,Arkansas,2001,10244,9762,482,4.7
5,3,AR,Ashley,2001,10282,9504,778,7.6
5,5,AR,Baxter,2001,16012,15126,886,5.5
5,7,AR,Benton,2001,79685,77285,2400,3
5,9,AR,Boone,2001,16006,15163,843,5.3
5,11,AR,Bradley,2001,5258,4875,383,7.3
5,13,AR,Calhoun,2001,2511,2367,144,5.7
5,15,AR,Carroll,2001,12881,12347,534,4.1
5,17,AR,Chicot,2001,5381,4901,480,8.9
5,19,AR,Clark,2001,11206,10679,527,4.7
5,21,AR,Clay,2001,7766,7215,551,7.1
5,23,AR,Cleburne,2001,10710,10196,514,4.8
5,25,AR,Cleveland,2001,3904,3679,225,5.8
5,27,AR,Columbia,2001,11035,10454,581,5.3
5,29,AR,Conway,2001,9334,8870,464,5
5,31,AR,Craighead,2001,41776,39812,1964,4.7
5,33,AR,Crawford,2001,24842,23801,1041,4.2
5,35,AR,Crittenden,2001,21470,20337,1133,5.3
5,37,AR,Cross,2001,8498,7994,504,5.9
5,39,AR,Dallas,2001,3776,3512,264,7
5,41,AR,Desha,2001,6217,5673,544,8.8
5,43,AR,Drew,2001,8436,7703,733,8.7
5,45,AR,Faulkner,2001,46067,43964,2103,4.6
5,47,AR,Franklin,2001,8031,7723,308,3.8
5,49,AR,Fulton,2001,4908,4656,252,5.1
5,51,AR,Garland,2001,37795,35958,1837,4.9
5,53,AR,Grant,2001,8132,7707,425,5.2
5,55,AR,Greene,2001,17411,16175,1236,7.1
5,57,AR,Hempstead,2001,10901,10386,515,4.7
5,59,AR,Hot Spring,2001,14092,13349,743,5.3
5,61,AR,Howard,2001,6405,6062,343,5.4
5,63,AR,Independence,2001,16927,15984,943,5.6
5,65,AR,Izard,2001,5053,4755,298,5.9
5,67,AR,Jackson,2001,7660,7077,583,7.6
5,69,AR,Jefferson,2001,35534,33068,2466,6.9
5,71,AR,Johnson,2001,10085,9600,485,4.8
5,73,AR,Lafayette,2001,3425,3247,178,5.2
5,75,AR,Lawrence,2001,7773,7253,520,6.7
5,77,AR,Lee,2001,3805,3452,353,9.3
5,79,AR,Lincoln,2001,5020,4656,364,7.3
5,81,AR,Little River,2001,6337,6073,264,4.2
5,83,AR,Logan,2001,9731,9233,498,5.1
5,85,AR,Lonoke,2001,26515,25486,1029,3.9
5,87,AR,Madison,2001,7013,6771,242,3.5
5,89,AR,Marion,2001,6528,6162,366,5.6
5,91,AR,Miller,2001,17989,17161,828,4.6
5,93,AR,Mississippi,2001,22107,19623,2484,11.2
5,95,AR,Monroe,2001,3992,3738,254,6.4
5,97,AR,Montgomery,2001,4070,3878,192,4.7
5,99,AR,Nevada,2001,4515,4296,219,4.9
5,101,AR,Newton,2001,3623,3424,199,5.5
5,103,AR,Ouachita,2001,12315,11398,917,7.4
5,105,AR,Perry,2001,4776,4516,260,5.4
5,107,AR,Phillips,2001,9395,8660,735,7.8
5,109,AR,Pike,2001,5343,5092,251,4.7
5,111,AR,Poinsett,2001,11318,10489,829,7.3
5,113,AR,Polk,2001,8934,8506,428,4.8
5,115,AR,Pope,2001,26523,25341,1182,4.5
5,117,AR,Prairie,2001,4354,4152,202,4.6
5,119,AR,Pulaski,2001,182147,174258,7889,4.3
5,121,AR,Randolph,2001,8157,7569,588,7.2
5,123,AR,St. Francis,2001,10726,9883,843,7.9
5,125,AR,Saline,2001,42614,41027,1587,3.7
5,127,AR,Scott,2001,4774,4575,199,4.2
5,129,AR,Searcy,2001,3225,3059,166,5.1
5,131,AR,Sebastian,2001,56227,53960,2267,4
5,133,AR,Sevier,2001,7284,6971,313,4.3
5,135,AR,Sharp,2001,6480,6074,406,6.3
5,137,AR,Stone,2001,4470,4216,254,5.7
5,139,AR,Union,2001,20173,19126,1047,5.2
5,141,AR,Van Buren,2001,6758,6332,426,6.3
5,143,AR,Washington,2001,84685,82066,2619,3.1
5,145,AR,White,2001,30498,28850,1648,5.4
5,147,AR,Woodruff,2001,3847,3595,252,6.6
5,149,AR,Yell,2001,9765,9392,373,3.8
6,1,CA,Alameda,2001,777742,740590,37152,4.8
6,3,CA,Alpine,2001,574,532,42,7.3
6,5,CA,Amador,2001,16133,15317,816,5.1
6,7,CA,Butte,2001,95129,88866,6263,6.6
6,9,CA,Calaveras,2001,19027,17987,1040,5.5
6,11,CA,Colusa,2001,9122,7954,1168,12.8
6,13,CA,Contra Costa,2001,508270,487694,20576,4
6,15,CA,Del Norte,2001,10213,9395,818,8
6,17,CA,El Dorado,2001,83987,80378,3609,4.3
6,19,CA,Fresno,2001,389457,347906,41551,10.7
6,21,CA,Glenn,2001,11229,10245,984,8.8
6,23,CA,Humboldt,2001,60390,56771,3619,6
6,25,CA,Imperial,2001,55538,46696,8842,15.9
6,27,CA,Inyo,2001,9027,8618,409,4.5
6,29,CA,Kern,2001,297710,272215,25495,8.6
6,31,CA,Kings,2001,50187,44823,5364,10.7
6,33,CA,Lake,2001,24768,23026,1742,7
6,35,CA,Lassen,2001,11665,10810,855,7.3
6,37,CA,Los Angeles,2001,4740529,4471537,268992,5.7
6,39,CA,Madera,2001,53905,48751,5154,9.6
6,41,CA,Marin,2001,139992,135077,4915,3.5
6,43,CA,Mariposa,2001,8475,7989,486,5.7
6,45,CA,Mendocino,2001,44626,41977,2649,5.9
6,47,CA,Merced,2001,91744,82427,9317,10.2
6,49,CA,Modoc,2001,3906,3635,271,6.9
6,51,CA,Mono,2001,7609,7253,356,4.7
6,53,CA,Monterey,2001,204638,188666,15972,7.8
6,55,CA,Napa,2001,70381,67829,2552,3.6
6,57,CA,Nevada,2001,46904,44847,2057,4.4
6,59,CA,Orange,2001,1511855,1452100,59755,4
6,61,CA,Placer,2001,138976,133402,5574,4
6,63,CA,Plumas,2001,9949,9194,755,7.6
6,65,CA,Riverside,2001,710475,671436,39039,5.5
6,67,CA,Sacramento,2001,624116,595878,28238,4.5
6,69,CA,San Benito,2001,27439,25697,1742,6.3
6,71,CA,San Bernardino,2001,762524,723879,38645,5.1
6,73,CA,San Diego,2001,1408427,1349524,58903,4.2
6,75,CA,San Francisco,2001,469037,445193,23844,5.1
6,77,CA,San Joaquin,2001,266043,246169,19874,7.5
6,79,CA,San Luis Obispo,2001,126060,120987,5073,4
6,81,CA,San Mateo,2001,392488,377527,14961,3.8
6,83,CA,Santa Barbara,2001,202857,193916,8941,4.4
6,85,CA,Santa Clara,2001,938612,891097,47515,5.1
6,87,CA,Santa Cruz,2001,150211,141618,8593,5.7
6,89,CA,Shasta,2001,77576,72656,4920,6.3
6,91,CA,Sierra,2001,1668,1542,126,7.6
6,93,CA,Siskiyou,2001,18959,17430,1529,8.1
6,95,CA,Solano,2001,196996,187928,9068,4.6
6,97,CA,Sonoma,2001,257645,248179,9466,3.7
6,99,CA,Stanislaus,2001,214093,196211,17882,8.4
6,101,CA,Sutter,2001,38423,34675,3748,9.8
6,103,CA,Tehama,2001,24552,22945,1607,6.5
6,105,CA,Trinity,2001,5389,4888,501,9.3
6,107,CA,Tulare,2001,175201,155174,20027,11.4
6,109,CA,Tuolumne,2001,23939,22537,1402,5.9
6,111,CA,Ventura,2001,398957,379622,19335,4.8
6,113,CA,Yolo,2001,88252,83734,4518,5.1
6,115,CA,Yuba,2001,24839,22723,2116,8.5
8,1,CO,Adams,2001,187343,179822,7521,4
8,3,CO,Alamosa,2001,7740,7413,327,4.2
8,5,CO,Arapahoe,2001,282082,271785,10297,3.7
8,7,CO,Archuleta,2001,5310,5100,210,4
8,9,CO,Baca,2001,2444,2371,73,3
8,11,CO,Bent,2001,2507,2399,108,4.3
8,13,CO,Boulder,2001,162354,156395,5959,3.7
8,14,CO,Broomfield,2001,22350,21541,809,3.6
8,15,CO,Chaffee,2001,7508,7208,300,4
8,17,CO,Cheyenne,2001,1282,1252,30,2.3
8,19,CO,Clear Creek,2001,5937,5738,199,3.4
8,21,CO,Conejos,2001,3597,3372,225,6.3
8,23,CO,Costilla,2001,1311,1202,109,8.3
8,25,CO,Crowley,2001,1532,1443,89,5.8
8,27,CO,Custer,2001,1791,1717,74,4.1
8,29,CO,Delta,2001,13324,12774,550,4.1
8,31,CO,Denver,2001,302235,288890,13345,4.4
8,33,CO,Dolores,2001,937,889,48,5.1
8,35,CO,Douglas,2001,113280,109647,3633,3.2
8,37,CO,Eagle,2001,26096,25294,802,3.1
8,39,CO,Elbert,2001,11951,11569,382,3.2
8,41,CO,El Paso,2001,268692,257415,11277,4.2
8,43,CO,Fremont,2001,18245,17328,917,5
8,45,CO,Garfield,2001,25581,24767,814,3.2
8,47,CO,Gilpin,2001,3235,3123,112,3.5
8,49,CO,Grand,2001,8035,7797,238,3
8,51,CO,Gunnison,2001,8333,8061,272,3.3
8,53,CO,Hinsdale,2001,649,627,22,3.4
8,55,CO,Huerfano,2001,3198,2995,203,6.3
8,57,CO,Jackson,2001,1037,1001,36,3.5
8,59,CO,Jefferson,2001,304238,293787,10451,3.4
8,61,CO,Kiowa,2001,936,910,26,2.8
8,63,CO,Kit Carson,2001,4307,4201,106,2.5
8,65,CO,Lake,2001,3991,3832,159,4
8,67,CO,La Plata,2001,25039,24235,804,3.2
8,69,CO,Larimer,2001,149756,144961,4795,3.2
8,71,CO,Las Animas,2001,7151,6825,326,4.6
8,73,CO,Lincoln,2001,2901,2814,87,3
8,75,CO,Logan,2001,10725,10387,338,3.2
8,77,CO,Mesa,2001,60299,57983,2316,3.8
8,79,CO,Mineral,2001,428,412,16,3.7
8,81,CO,Moffat,2001,7298,7014,284,3.9
8,83,CO,Montezuma,2001,11863,11342,521,4.4
8,85,CO,Montrose,2001,16922,16180,742,4.4
8,87,CO,Morgan,2001,13313,12888,425,3.2
8,89,CO,Otero,2001,9069,8648,421,4.6
8,91,CO,Ouray,2001,2335,2266,69,3
8,93,CO,Park,2001,8711,8410,301,3.5
8,95,CO,Phillips,2001,2377,2311,66,2.8
8,97,CO,Pitkin,2001,10195,9831,364,3.6
8,99,CO,Prowers,2001,7212,6982,230,3.2
8,101,CO,Pueblo,2001,64114,60806,3308,5.2
8,103,CO,Rio Blanco,2001,3483,3389,94,2.7
8,105,CO,Rio Grande,2001,6204,5869,335,5.4
8,107,CO,Routt,2001,13273,12893,380,2.9
8,109,CO,Saguache,2001,3040,2857,183,6
8,111,CO,San Juan,2001,515,480,35,6.8
8,113,CO,San Miguel,2001,4921,4735,186,3.8
8,115,CO,Sedgwick,2001,1545,1501,44,2.8
8,117,CO,Summit,2001,16139,15662,477,3
8,119,CO,Teller,2001,11992,11524,468,3.9
8,121,CO,Washington,2001,2823,2747,76,2.7
8,123,CO,Weld,2001,98046,94658,3388,3.5
8,125,CO,Yuma,2001,5977,5842,135,2.3
9,1,CT,Fairfield,2001,449338,435905,13433,3
9,3,CT,Hartford,2001,433800,419194,14606,3.4
9,5,CT,Litchfield,2001,100185,97263,2922,2.9
9,7,CT,Middlesex,2001,86623,84305,2318,2.7
9,9,CT,New Haven,2001,418502,404260,14242,3.4
9,11,CT,New London,2001,135726,131971,3755,2.8
9,13,CT,Tolland,2001,77035,75188,1847,2.4
9,15,CT,Windham,2001,58622,56689,1933,3.3
10,1,DE,Kent,2001,64923,62535,2388,3.7
10,3,DE,New Castle,2001,275308,265872,9436,3.4
10,5,DE,Sussex,2001,81555,78626,2929,3.6
11,1,DC,District of Columbia,2001,310515,290811,19704,6.3
12,1,FL,Alachua,2001,118547,114284,4263,3.6
12,3,FL,Baker,2001,10503,10060,443,4.2
12,5,FL,Bay,2001,72692,68857,3835,5.3
12,7,FL,Bradford,2001,10805,10313,492,4.6
12,9,FL,Brevard,2001,237019,226249,10770,4.5
12,11,FL,Broward,2001,887522,846010,41512,4.7
12,13,FL,Calhoun,2001,5248,4977,271,5.2
12,15,FL,Charlotte,2001,56187,53641,2546,4.5
12,17,FL,Citrus,2001,44653,42040,2613,5.9
12,19,FL,Clay,2001,75746,72749,2997,4
12,21,FL,Collier,2001,124316,119036,5280,4.2
12,23,FL,Columbia,2001,25903,24451,1452,5.6
12,27,FL,DeSoto,2001,13429,12744,685,5.1
12,29,FL,Dixie,2001,5273,4972,301,5.7
12,31,FL,Duval,2001,412753,394619,18134,4.4
12,33,FL,Escambia,2001,131677,125012,6665,5.1
12,35,FL,Flagler,2001,22175,21118,1057,4.8
12,37,FL,Franklin,2001,4600,4400,200,4.3
12,39,FL,Gadsden,2001,20290,19285,1005,5
12,41,FL,Gilchrist,2001,6589,6293,296,4.5
12,43,FL,Glades,2001,4329,4072,257,5.9
12,45,FL,Gulf,2001,5342,5025,317,5.9
12,47,FL,Hamilton,2001,4393,4052,341,7.8
12,49,FL,Hardee,2001,10778,10010,768,7.1
12,51,FL,Hendry,2001,17101,15770,1331,7.8
12,53,FL,Hernando,2001,50567,47829,2738,5.4
12,55,FL,Highlands,2001,34522,32679,1843,5.3
12,57,FL,Hillsborough,2001,539862,516621,23241,4.3
12,59,FL,Holmes,2001,7754,7271,483,6.2
12,61,FL,Indian River,2001,52803,49612,3191,6
12,63,FL,Jackson,2001,19641,18645,996,5.1
12,65,FL,Jefferson,2001,6318,6030,288,4.6
12,67,FL,Lafayette,2001,2663,2518,145,5.4
12,69,FL,Lake,2001,97392,92899,4493,4.6
12,71,FL,Lee,2001,219821,211335,8486,3.9
12,73,FL,Leon,2001,134525,129594,4931,3.7
12,75,FL,Levy,2001,14634,13865,769,5.3
12,77,FL,Liberty,2001,2706,2573,133,4.9
12,79,FL,Madison,2001,7412,7031,381,5.1
12,81,FL,Manatee,2001,125865,120586,5279,4.2
12,83,FL,Marion,2001,109925,104286,5639,5.1
12,85,FL,Martin,2001,58526,55511,3015,5.2
12,86,FL,Miami-Dade,2001,1104264,1049691,54573,4.9
12,87,FL,Monroe,2001,46671,45020,1651,3.5
12,89,FL,Nassau,2001,30728,29450,1278,4.2
12,91,FL,Okaloosa,2001,83055,79612,3443,4.1
12,93,FL,Okeechobee,2001,15675,14675,1000,6.4
12,95,FL,Orange,2001,509594,487402,22192,4.4
12,97,FL,Osceola,2001,93700,89394,4306,4.6
12,99,FL,Palm Beach,2001,568372,538842,29530,5.2
12,101,FL,Pasco,2001,155216,147745,7471,4.8
12,103,FL,Pinellas,2001,471589,450408,21181,4.5
12,105,FL,Polk,2001,237564,225189,12375,5.2
12,107,FL,Putnam,2001,29128,27497,1631,5.6
12,109,FL,St. Johns,2001,69083,66453,2630,3.8
12,111,FL,St. Lucie,2001,91292,85370,5922,6.5
12,113,FL,Santa Rosa,2001,55732,53115,2617,4.7
12,115,FL,Sarasota,2001,150916,144808,6108,4
12,117,FL,Seminole,2001,214534,205653,8881,4.1
12,119,FL,Sumter,2001,17481,16500,981,5.6
12,121,FL,Suwannee,2001,15574,14775,799,5.1
12,123,FL,Taylor,2001,8297,7730,567,6.8
12,125,FL,Union,2001,4760,4514,246,5.2
12,127,FL,Volusia,2001,215774,206227,9547,4.4
12,129,FL,Wakulla,2001,12309,11854,455,3.7
12,131,FL,Walton,2001,20757,19935,822,4
12,133,FL,Washington,2001,8848,8337,511,5.8
13,1,GA,Appling,2001,8395,7824,571,6.8
13,3,GA,Atkinson,2001,3327,3124,203,6.1
13,5,GA,Bacon,2001,4491,4246,245,5.5
13,7,GA,Baker,2001,1723,1639,84,4.9
13,9,GA,Baldwin,2001,18816,17971,845,4.5
13,11,GA,Banks,2001,7802,7523,279,3.6
13,13,GA,Barrow,2001,25919,24901,1018,3.9
13,15,GA,Bartow,2001,41483,39674,1809,4.4
13,17,GA,Ben Hill,2001,7837,7433,404,5.2
13,19,GA,Berrien,2001,7928,7601,327,4.1
13,21,GA,Bibb,2001,69231,66170,3061,4.4
13,23,GA,Bleckley,2001,5067,4802,265,5.2
13,25,GA,Brantley,2001,6813,6489,324,4.8
13,27,GA,Brooks,2001,7563,7207,356,4.7
13,29,GA,Bryan,2001,11898,11529,369,3.1
13,31,GA,Bulloch,2001,27469,26274,1195,4.4
13,33,GA,Burke,2001,9351,8780,571,6.1
13,35,GA,Butts,2001,9194,8784,410,4.5
13,37,GA,Calhoun,2001,2363,2207,156,6.6
13,39,GA,Camden,2001,17872,17199,673,3.8
13,43,GA,Candler,2001,3905,3720,185,4.7
13,45,GA,Carroll,2001,46154,43984,2170,4.7
13,47,GA,Catoosa,2001,30204,29309,895,3
13,49,GA,Charlton,2001,3941,3772,169,4.3
13,51,GA,Chatham,2001,111580,107564,4016,3.6
13,53,GA,Chattahoochee,2001,2603,2408,195,7.5
13,55,GA,Chattooga,2001,11186,10649,537,4.8
13,57,GA,Cherokee,2001,85741,83286,2455,2.9
13,59,GA,Clarke,2001,54603,52542,2061,3.8
13,61,GA,Clay,2001,1316,1238,78,5.9
13,63,GA,Clayton,2001,129379,124190,5189,4
13,65,GA,Clinch,2001,2427,2251,176,7.3
13,67,GA,Cobb,2001,363263,351172,12091,3.3
13,69,GA,Coffee,2001,16649,15742,907,5.4
13,71,GA,Colquitt,2001,18772,17711,1061,5.7
13,73,GA,Columbia,2001,47847,46403,1444,3
13,75,GA,Cook,2001,7146,6793,353,4.9
13,77,GA,Coweta,2001,49844,48102,1742,3.5
13,79,GA,Crawford,2001,5816,5569,247,4.2
13,81,GA,Crisp,2001,9397,8895,502,5.3
13,83,GA,Dade,2001,7839,7563,276,3.5
13,85,GA,Dawson,2001,9222,8934,288,3.1
13,87,GA,Decatur,2001,11952,11304,648,5.4
13,89,GA,DeKalb,2001,378313,362942,15371,4.1
13,91,GA,Dodge,2001,8348,7898,450,5.4
13,93,GA,Dooly,2001,4795,4537,258,5.4
13,95,GA,Dougherty,2001,40337,38121,2216,5.5
13,97,GA,Douglas,2001,52086,50387,1699,3.3
13,99,GA,Early,2001,5454,5191,263,4.8
13,101,GA,Echols,2001,1899,1828,71,3.7
13,103,GA,Effingham,2001,19747,19122,625,3.2
13,105,GA,Elbert,2001,9788,9239,549,5.6
13,107,GA,Emanuel,2001,9606,9027,579,6
13,109,GA,Evans,2001,4688,4496,192,4.1
13,111,GA,Fannin,2001,9198,8793,405,4.4
13,113,GA,Fayette,2001,50053,48640,1413,2.8
13,115,GA,Floyd,2001,45187,43155,2032,4.5
13,117,GA,Forsyth,2001,61106,59359,1747,2.9
13,119,GA,Franklin,2001,9884,9355,529,5.4
13,121,GA,Fulton,2001,439452,421301,18151,4.1
13,123,GA,Gilmer,2001,11469,11058,411,3.6
13,125,GA,Glascock,2001,1169,1117,52,4.4
13,127,GA,Glynn,2001,34768,33480,1288,3.7
13,129,GA,Gordon,2001,23787,22539,1248,5.2
13,131,GA,Grady,2001,11048,10572,476,4.3
13,133,GA,Greene,2001,6238,5811,427,6.8
13,135,GA,Gwinnett,2001,356582,344712,11870,3.3
13,137,GA,Habersham,2001,18428,17622,806,4.4
13,139,GA,Hall,2001,74433,71826,2607,3.5
13,141,GA,Hancock,2001,3310,3000,310,9.4
13,143,GA,Haralson,2001,12515,11958,557,4.5
13,145,GA,Harris,2001,13011,12557,454,3.5
13,147,GA,Hart,2001,11156,10507,649,5.8
13,149,GA,Heard,2001,5109,4855,254,5
